field.pose.position.x,field.pose.position.y,,,
-80.85033417,-6.846002579,,,
-80.84111786,-6.775648117,,,
-80.80890656,-6.688148975,,,
-80.78103638,-6.613940239,,,
-80.76696014,-6.531550884,,,
-80.74841309,-6.446815968,,,
-80.73117065,-6.361588478,,,
-80.72059631,-6.307009697,,,
-80.70373535,-6.237149239,,,
-80.69425201,-6.167662144,,,
-80.70755768,-6.09595871,,,
-80.68639374,-6.022801399,,,
-80.65266418,-5.951081276,,,
-80.65337372,-5.882510185,,,
-80.62555695,-5.795710564,,,
-80.60388947,-5.724623203,,,
-80.5655899,-5.630841255,,,
-80.54199219,-5.547570229,,,
-80.48334503,-5.456744671,,,
-80.45166779,-5.382129192,,,
-80.42615509,-5.307872295,,,
-80.40013123,-5.23008728,,,
-80.38121796,-5.144494057,,,
-80.35585022,-5.075112343,,,
-80.34360504,-5.012952805,,,
-80.31690216,-4.931046963,,,
-80.28336334,-4.866059303,,,
-80.25164795,-4.795910835,,,
-80.2207489,-4.723134518,,,
-80.19384766,-4.655610561,,,
-80.15975189,-4.570113659,,,
-80.1547699,-4.510970593,,,
-80.12600708,-4.442216396,,,
-80.09247589,-4.391102314,,,
-80.05015564,-4.337492943,,,
-80.01779175,-4.260637283,,,
-80.00262451,-4.174445629,,,
-79.95568848,-4.090559006,,,
-79.90167999,-4.023456573,,,
-79.85171509,-3.956342697,,,
-79.82286072,-3.88503933,,,
-79.77417755,-3.827595949,,,
-79.74429321,-3.75430727,,,
-79.7273941,-3.687301636,,,
-79.67951965,-3.612027645,,,
-79.6348877,-3.563215733,,,
-79.62185669,-3.497936487,,,
-79.54275513,-3.427613497,,,
-79.49948883,-3.356319904,,,
-79.43767548,-3.286085606,,,
-79.41818237,-3.223891258,,,
-79.35493469,-3.157306671,,,
-79.31536865,-3.099449158,,,
-79.26081848,-3.034980774,,,
-79.21382141,-2.971757889,,,
-79.18630981,-2.909456968,,,
-79.10824585,-2.843425512,,,
-79.07033539,-2.786982536,,,
-79.01595306,-2.72835207,,,
-78.9745636,-2.652988434,,,
-78.90770721,-2.608981133,,,
-78.8783493,-2.545133591,,,
-78.80427551,-2.487448692,,,
-78.74967194,-2.429022789,,,
-78.70783997,-2.370009184,,,
-78.6782608,-2.333042383,,,
-78.62304688,-2.264057875,,,
-78.54403687,-2.195193291,,,
-78.46884155,-2.132014036,,,
-78.4199295,-2.072528601,,,
-78.37623596,-2.029601812,,,
-78.3147049,-1.972009659,,,
-78.25270081,-1.909829497,,,
-78.19451904,-1.868950009,,,
-78.10578918,-1.817555428,,,
-78.02419281,-1.74776268,,,
-77.97756195,-1.703860283,,,
-77.91217041,-1.649826407,,,
-77.86407471,-1.602414608,,,
-77.81009674,-1.559277773,,,
-77.74942017,-1.502895832,,,
-77.69903564,-1.463301539,,,
-77.65378571,-1.414175034,,,
-77.56003571,-1.361686945,,,
-77.52874756,-1.323075652,,,
-77.43318939,-1.270532489,,,
-77.42595673,-1.234103441,,,
-77.34287262,-1.181052566,,,
-77.25857544,-1.128633976,,,
-77.19534302,-1.083595514,,,
-77.1352005,-1.028599024,,,
-77.072258,-0.990159512,,,
-76.9968338,-0.96574676,,,
-76.92864227,-0.902782261,,,
-76.83660889,-0.848831832,,,
-76.77072906,-0.814577997,,,
-76.71038055,-0.777598321,,,
-76.64638519,-0.746349573,,,
-76.57131195,-0.700761497,,,
-76.51778412,-0.666696668,,,
-76.43571472,-0.627240479,,,
-76.35147858,-0.60147965,,,
-76.28145599,-0.548641562,,,
-76.20143127,-0.504496098,,,
-76.12937927,-0.450848997,,,
-76.06109619,-0.428872555,,,
-75.97986603,-0.387893975,,,
-75.91702271,-0.343617976,,,
-75.84551239,-0.321221441,,,
-75.75100708,-0.28613326,,,
-75.70006561,-0.271424264,,,
-75.62763977,-0.246840313,,,
-75.56049347,-0.21729593,,,
-75.47241211,-0.176604375,,,
-75.41345215,-0.139714718,,,
-75.33876801,-0.112213284,,,
-75.26382446,-0.072537132,,,
-75.17739105,-0.0611628,,,
-75.09870911,-0.04951765,,,
-75.03170013,-0.017011005,,,
-74.96216583,0.02282311,,,
-74.87408447,0.064346343,,,
-74.79963684,0.092508271,,,
-74.7468338,0.113265455,,,
-74.66720581,0.129795521,,,
-74.5711441,0.157730877,,,
-74.51921082,0.174373031,,,
-74.41004944,0.191472471,,,
-74.36347198,0.217146844,,,
-74.24783325,0.245409921,,,
-74.19768524,0.258735597,,,
-74.07592011,0.294909328,,,
-74.02140045,0.323818833,,,
-73.94050598,0.314816445,,,
-73.8615799,0.332741499,,,
-73.79975891,0.352434009,,,
-73.6817627,0.383059919,,,
-73.6255188,0.410782546,,,
-73.54036713,0.423476517,,,
-73.45109558,0.434033066,,,
-73.38576508,0.437513858,,,
-73.32309723,0.440733731,,,
-73.24386597,0.442739666,,,
-73.13666534,0.482397586,,,
-73.06113434,0.504106104,,,
-72.94608307,0.532188296,,,
-72.8699646,0.53118825,,,
-72.78994751,0.532808185,,,
-72.69834137,0.535817504,,,
-72.63665771,0.556418598,,,
-72.54872131,0.570275187,,,
-72.45809937,0.587613404,,,
-72.39905548,0.580590546,,,
-72.29664612,0.593475997,,,
-72.22536469,0.599668443,,,
-72.16068268,0.61068356,,,
-72.07737732,0.606293321,,,
-72.00626373,0.607359052,,,
-71.91016388,0.620075703,,,
-71.83047485,0.643617034,,,
-71.74665833,0.656916797,,,
-71.64569855,0.645172477,,,
-71.57093048,0.651020646,,,
-71.47820282,0.645610034,,,
-71.37056732,0.651154757,,,
-71.32013702,0.658050835,,,
-71.22040558,0.672756433,,,
-71.13965607,0.673912406,,,
-71.01541901,0.684258819,,,
-70.9655304,0.676956296,,,
-70.88090515,0.683654487,,,
-70.82359314,0.670409501,,,
-70.69089508,0.663887799,,,
-70.62545013,0.679591537,,,
-70.55278778,0.666857898,,,
-70.4426651,0.66779834,,,
-70.37054443,0.661711991,,,
-70.26534271,0.674542427,,,
-70.20780945,0.671196818,,,
-70.12711334,0.659097493,,,
-70.04196167,0.647942305,,,
-69.96483612,0.651546478,,,
-69.87278748,0.645479143,,,
-69.77088165,0.651637852,,,
-69.66777039,0.660845637,,,
-69.5945282,0.641914308,,,
-69.51028442,0.637914062,,,
-69.43829346,0.619851112,,,
-69.34571838,0.624872506,,,
-69.25484467,0.630796731,,,
-69.18388367,0.613102913,,,
-69.08273315,0.603885412,,,
-68.99669647,0.607041121,,,
-68.92481995,0.586851776,,,
-68.84469604,0.575203598,,,
-68.77150726,0.570388794,,,
-68.70185852,0.571346283,,,
-68.61244202,0.54457581,,,
-68.53327179,0.536074638,,,
-68.42797852,0.531340241,,,
-68.35327148,0.518698514,,,
-68.25887299,0.504716158,,,
-68.17829132,0.501850486,,,
-68.08208466,0.488373369,,,
-67.98744202,0.482440352,,,
-67.90597534,0.462376773,,,
-67.80143738,0.460548073,,,
-67.74480438,0.435829759,,,
-67.61883545,0.427688152,,,
-67.54714966,0.416994572,,,
-67.46229553,0.415384918,,,
-67.36445618,0.39026469,,,
-67.27655029,0.365904272,,,
-67.1938324,0.379901648,,,
-67.06957245,0.380087048,,,
-66.96465302,0.373235285,,,
-66.8409729,0.381793827,,,
-66.75939941,0.373659134,,,
-66.71195984,0.342850178,,,
-66.64170074,0.317808956,,,
-66.54354095,0.297932059,,,
-66.4658432,0.296129972,,,
-66.36470032,0.283710837,,,
-66.31260681,0.267775416,,,
-66.186409,0.26779902,,,
-66.1184845,0.256415993,,,
-65.99808502,0.241347238,,,
-65.94361115,0.221915647,,,
-65.83852386,0.220901921,,,
-65.76602936,0.2121512,,,
-65.68796539,0.200847104,,,
-65.56587982,0.200659528,,,
-65.51396179,0.182826802,,,
-65.42808533,0.15761359,,,
-65.35380554,0.148017615,,,
-65.26381683,0.130323529,,,
-65.1796875,0.118784964,,,
-65.10007477,0.112631068,,,
-65.01126862,0.106031209,,,
-64.91527557,0.102031834,,,
-64.84158325,0.091260381,,,
-64.7796936,0.091397107,,,
-64.66304016,0.084702142,,,
-64.58457184,0.076444104,,,
-64.50411987,0.066481158,,,
-64.41213989,0.065136433,,,
-64.32975769,0.057037633,,,
-64.24863434,0.057847552,,,
-64.14861298,0.05249602,,,
-64.07658386,0.043335628,,,
-63.97172546,0.038333263,,,
-63.89787292,0.034175418,,,
-63.81250763,0.021066383,,,
-63.69641495,0.014809506,,,
-63.65932846,0.007834579,,,
-63.54637146,0.009612133,,,
-63.49734879,-0.007447791,,,
-63.371315,-0.016667407,,,
-63.31396103,-0.0229058,,,
-63.20149612,-0.022974955,,,
-63.131073,-0.019102208,,,
-63.02360535,-0.017181866,,,
-62.97470856,-0.028066784,,,
-62.85481644,-0.02484197,,,
-62.79723358,-0.03489767,,,
-62.68160629,-0.04491337,,,
-62.61255264,-0.041236226,,,
-62.49798965,-0.035708565,,,
-62.42848206,-0.041836329,,,
-62.34574127,-0.043058947,,,
-62.27670288,-0.045248143,,,
-62.19445419,-0.045880515,,,
-62.10552979,-0.051822025,,,
-62.03400803,-0.062195465,,,
-61.93589401,-0.06462203,,,
-61.85750198,-0.053564087,,,
-61.75947571,-0.047785345,,,
-61.69509125,-0.060333736,,,
-61.58510208,-0.06798853,,,
-61.52288055,-0.057675771,,,
-61.41381836,-0.044608265,,,
-61.33135605,-0.029158354,,,
-61.22571945,-0.033154476,,,
-61.17518616,-0.045283925,,,
-61.07812119,-0.048075702,,,
-60.98778152,-0.042694334,,,
-60.90285492,-0.036237646,,,
-60.80858231,-0.030404724,,,
-60.72423172,-0.030010786,,,
-60.63376999,-0.029681006,,,
-60.56983948,-0.024875505,,,
-60.45281219,-0.019433478,,,
-60.40702057,-0.027034434,,,
-60.29367447,-0.028564334,,,
-60.20291138,-0.02024636,,,
-60.11787796,-0.007508247,,,
-60.04005814,-0.011305309,,,
-59.93539047,-0.003138124,,,
-59.86280441,-0.004373142,,,
-59.78358459,-0.014284979,,,
-59.69521713,0.016270485,,,
-59.59127808,0.018796962,,,
-59.52649307,0.026581457,,,
-59.41915131,0.034998842,,,
-59.35221481,0.03625435,,,
-59.24943161,0.02713584,,,
-59.17785263,0.046635807,,,
-59.08951187,0.064771228,,,
-59.01141739,0.066056423,,,
-58.91305923,0.064234361,,,
-58.84333038,0.074011505,,,
-58.74131393,0.079923384,,,
-58.67683411,0.083082795,,,
-58.56814194,0.097241372,,,
-58.50341797,0.100669473,,,
-58.41819763,0.108706258,,,
-58.34499741,0.119700678,,,
-58.26238251,0.112598196,,,
-58.18310547,0.11945457,,,
-58.06900406,0.126552925,,,
-58.0028801,0.130459875,,,
-57.91082382,0.156526253,,,
-57.82225418,0.170685157,,,
-57.75761032,0.173572421,,,
-57.55070114,0.199973091,,,
-57.47135544,0.227159172,,,
-57.37989807,0.221083164,,,
-57.31705856,0.22767581,,,
-57.22909164,0.235520333,,,
-57.15449905,0.248751,,,
-57.06105423,0.260261238,,,
-56.9655838,0.273849189,,,
-56.86978912,0.284593135,,,
-56.7681427,0.295624226,,,
-56.70039368,0.303026736,,,
-56.61761093,0.310586989,,,
-56.53555679,0.319340765,,,
-56.44379425,0.328679502,,,
-56.34579468,0.34890601,,,
-56.2389183,0.382570267,,,
-56.15999603,0.374282211,,,
-56.08768845,0.382080138,,,
-55.98207474,0.386095583,,,
-55.91427231,0.395318627,,,
-55.80174255,0.428138494,,,
-55.72508621,0.413924724,,,
-55.62756729,0.432069242,,,
-55.55476379,0.452797651,,,
-55.46669769,0.452486873,,,
-55.39783096,0.444948316,,,
-55.3000679,0.46584186,,,
-55.18709946,0.494302571,,,
-55.11417007,0.487076133,,,
-55.02147675,0.515557528,,,
-54.94356155,0.51075542,,,
-54.8481102,0.525785089,,,
-54.7814827,0.533515871,,,
-54.68998337,0.541719794,,,
-54.6096611,0.558570921,,,
-54.51518631,0.56692934,,,
-54.42565918,0.584775567,,,
-54.33721924,0.596247017,,,
-54.25982666,0.60261023,,,
-54.16336441,0.604960203,,,
-54.08816147,0.620424092,,,
-53.99420166,0.627125859,,,
-53.90264511,0.645422637,,,
-53.8263092,0.656082511,,,
-53.73938751,0.679179192,,,
-53.63562775,0.682563365,,,
-53.56409073,0.69102031,,,
-53.44519043,0.698557079,,,
-53.39758682,0.70697844,,,
-53.30739212,0.702626109,,,
-53.10529709,0.747588634,,,
-53.02970123,0.758984983,,,
-52.94008255,0.772429347,,,
-52.8631134,0.785939276,,,
-52.7557373,0.801891923,,,
-52.67864609,0.796742201,,,
-52.60082626,0.80542022,,,
-52.50339127,0.836085618,,,
-52.41691589,0.840910137,,,
-52.32009888,0.845901191,,,
-52.24244308,0.85300529,,,
-52.16537476,0.850299537,,,
-52.08007813,0.852602363,,,
-51.98784637,0.876442969,,,
-51.88834,0.918652773,,,
-51.78802872,0.906668782,,,
-51.7064743,0.913456917,,,
-51.62417984,0.924156189,,,
-51.54334641,0.932874739,,,
-51.46933746,0.926368415,,,
-51.36064148,0.963206232,,,
-51.266819,0.977072477,,,
-51.18386078,0.983646691,,,
-51.08970642,0.992582023,,,
-51.02960205,0.995410562,,,
-50.94169998,0.992925465,,,
-50.84645462,1.014219999,,,
-50.74757385,1.044291973,,,
-50.65698624,1.04807198,,,
-50.55836868,1.064759731,,,
-50.48911285,1.064279675,,,
-50.39190292,1.061551452,,,
-50.34090805,1.077806592,,,
-50.25859451,1.098313451,,,
-50.14569473,1.113776445,,,
-50.06627274,1.117082715,,,
-49.94026947,1.129822254,,,
-49.89497757,1.132873535,,,
-49.78424835,1.146033883,,,
-49.71399689,1.146906495,,,
-49.63199997,1.150034904,,,
-49.52064514,1.17258513,,,
-49.45133209,1.19794333,,,
-49.3659935,1.216555357,,,
-49.28596497,1.20840013,,,
-49.20057297,1.197106481,,,
-49.1133461,1.224554181,,,
-49.02484131,1.242590904,,,
-48.93279266,1.255105734,,,
-48.84790802,1.264367223,,,
-48.76497269,1.262060523,,,
-48.68193054,1.259166718,,,
-48.6027298,1.282456636,,,
-48.49718094,1.298543811,,,
-48.42011261,1.314252734,,,
-48.32459259,1.320238829,,,
-48.24593735,1.327496529,,,
-48.14981079,1.342101216,,,
-48.07865143,1.351695538,,,
-47.972229,1.361985445,,,
-47.90379334,1.365075707,,,
-47.7996254,1.382531762,,,
-47.72054291,1.388986707,,,
-47.61504364,1.405003786,,,
-47.53945923,1.408828139,,,
-47.43368912,1.422049284,,,
-47.34453583,1.440392017,,,
-47.24309921,1.436690927,,,
-47.18349075,1.452091455,,,
-47.09695435,1.463287473,,,
-46.98986435,1.474840045,,,
-46.91870499,1.491325736,,,
-46.81597137,1.51680541,,,
-46.73407745,1.525868177,,,
-46.65709305,1.527810216,,,
-46.57502747,1.521672964,,,
-46.49052811,1.526887894,,,
-46.41194916,1.539857149,,,
-46.30473709,1.554954648,,,
-46.19466019,1.588639855,,,
-46.13972473,1.571224928,,,
-46.04270172,1.574989438,,,
-45.97003555,1.592924476,,,
-45.9030571,1.606523395,,,
-45.78683853,1.626456857,,,
-45.6993866,1.633273602,,,
-45.60845947,1.644390583,,,
-45.51334381,1.64949739,,,
-45.426548,1.661450982,,,
-45.34603119,1.672331572,,,
-45.26439667,1.680771351,,,
-45.1825943,1.680030584,,,
-45.08877945,1.706536174,,,
-44.99107742,1.726029396,,,
-44.91284943,1.731186867,,,
-44.82769394,1.734058261,,,
-44.74238205,1.736292005,,,
-44.65399933,1.739604473,,,
-44.57982636,1.750519514,,,
-44.46993256,1.782884717,,,
-44.38877869,1.794557452,,,
-44.30014038,1.816130638,,,
-44.21669388,1.803401709,,,
-44.13380051,1.818944216,,,
-44.05158234,1.832422137,,,
-43.94820404,1.850824833,,,
-43.87804794,1.861622334,,,
-43.7665329,1.878362179,,,
-43.69301605,1.894438148,,,
-43.62725449,1.89927268,,,
-43.56715775,1.883738279,,,
-43.4907074,1.877229214,,,
-43.37792969,1.912776232,,,
-43.19513321,1.921469688,,,
-43.03725815,1.931975842,,,
-42.86668015,1.958238482,,,
-42.7785759,1.947153449,,,
-42.69864273,1.966463566,,,
-42.61930466,1.986211777,,,
-42.51512527,2.001113653,,,
-42.45952225,2.002806425,,,
-42.39067078,2.002668381,,,
-42.28004456,2.024637222,,,
-42.20679855,2.026800394,,,
-42.09014893,2.030006886,,,
-42.03117752,2.036117792,,,
-41.91850281,2.037817955,,,
-41.86236572,2.040668488,,,
-41.72194672,2.06364274,,,
-41.67214203,2.057976961,,,
-41.5670166,2.067504168,,,
-41.47636795,2.085003614,,,
-41.38989258,2.07941103,,,
-41.30618286,2.08339715,,,
-41.20184326,2.095485449,,,
-41.11273956,2.111696005,,,
-41.01858521,2.116889954,,,
-40.9591217,2.12393713,,,
-40.86362076,2.114214897,,,
-40.77850723,2.106069326,,,
-40.67074203,2.121199846,,,
-40.56272888,2.142283201,,,
-40.40527344,2.149145603,,,
-40.33870316,2.140176773,,,
-40.24087524,2.144656897,,,
-40.16464996,2.157874823,,,
-40.05379486,2.173247814,,,
-39.96698761,2.193503618,,,
-39.87583923,2.166740656,,,
-39.79609299,2.178331852,,,
-39.69896698,2.186373472,,,
-39.62731552,2.182848215,,,
-39.52098084,2.19051981,,,
-39.45484161,2.190532923,,,
-39.35016632,2.197823286,,,
-39.26819229,2.208973885,,,
-39.17222595,2.212435246,,,
-39.10286331,2.206642866,,,
-39.01239395,2.192485809,,,
-38.91221619,2.218105078,,,
-38.83126831,2.204592466,,,
-38.72138977,2.222563982,,,
-38.63431931,2.241309166,,,
-38.55328369,2.254062653,,,
-38.47028351,2.247813225,,,
-38.38775635,2.242861748,,,
-38.29375076,2.220285416,,,
-38.20041656,2.241654396,,,
-38.10951233,2.282379389,,,
-38.01436234,2.271042347,,,
-37.9031868,2.277460098,,,
-37.78180695,2.298939943,,,
-37.7406044,2.300605536,,,
-37.65598297,2.28315711,,,
-37.56708527,2.295499802,,,
-37.47261429,2.315939426,,,
-37.38776398,2.29802537,,,
-37.30265808,2.307076454,,,
-37.2163887,2.315578461,,,
-37.12145615,2.333634615,,,
-37.04079437,2.334345341,,,
-36.96014023,2.33211875,,,
-36.86184311,2.346935511,,,
-36.80734253,2.348254681,,,
-36.66281509,2.359567642,,,
-36.60005951,2.36769557,,,
-36.49840546,2.367236614,,,
-36.44477081,2.36234498,,,
-36.34485626,2.382721901,,,
-36.27545929,2.399790525,,,
-36.15545273,2.402470112,,,
-36.08068466,2.404039145,,,
-36.01083374,2.41216135,,,
-35.93624878,2.418094158,,,
-35.87384415,2.407351017,,,
-35.78616333,2.425913572,,,
-35.70135498,2.447376013,,,
-35.61978149,2.447919607,,,
-35.51488876,2.45963788,,,
-35.42858124,2.4705019,,,
-35.34516525,2.474485636,,,
-35.28189468,2.480388403,,,
-35.19029617,2.502233505,,,
-35.11862564,2.509170532,,,
-34.99067307,2.521086693,,,
-34.88044357,2.547684431,,,
-34.83395004,2.552015066,,,
-34.74547577,2.560996294,,,
-34.68471527,2.558187246,,,
-34.59434509,2.56182909,,,
-34.50711441,2.566783667,,,
-34.40514374,2.5841465,,,
-34.3229599,2.606487989,,,
-34.22966766,2.643543482,,,
-34.14266205,2.632339478,,,
-34.06386185,2.639154911,,,
-33.9484787,2.655429602,,,
-33.89305496,2.670486212,,,
-33.78209305,2.67889142,,,
-33.69577789,2.693785906,,,
-33.63024902,2.700005531,,,
-33.52590942,2.71642828,,,
-33.44987106,2.72237587,,,
-33.35868454,2.727156878,,,
-33.27736282,2.74630928,,,
-33.15796661,2.769399643,,,
-33.09986115,2.764691114,,,
-33.00253296,2.77058506,,,
-32.91805649,2.77775526,,,
-32.83069992,2.804651976,,,
-32.75376892,2.821703196,,,
-32.66238785,2.821201801,,,
-32.57844162,2.825962782,,,
-32.48696136,2.852627516,,,
-32.37520981,2.862699032,,,
-32.31206512,2.873648882,,,
-32.1957283,2.885751486,,,
-32.15695953,2.889609575,,,
-32.0439682,2.90068388,,,
-31.97721863,2.908776522,,,
-31.8625412,2.934624672,,,
-31.79522705,2.953862667,,,
-31.68543053,2.969414234,,,
-31.6249752,2.96825552,,,
-31.52776909,2.976611614,,,
-31.46537399,2.967056036,,,
-31.37450027,3.01728797,,,
-31.29023743,3.024958849,,,
-31.17771339,3.038050652,,,
-31.10328293,3.038568258,,,
-30.99732399,3.057106495,,,
-30.93636513,3.062410593,,,
-30.8561039,3.07108283,,,
-30.79214859,3.061498404,,,
-30.67276955,3.095116377,,,
-30.57522392,3.100171089,,,
-30.46352577,3.125911951,,,
-30.41042137,3.133593798,,,
-30.30630875,3.146909952,,,
-30.23156166,3.154309034,,,
-30.15338326,3.147727728,,,
-30.04200172,3.174374342,,,
-29.95727539,3.191349268,,,
-29.85502052,3.211364269,,,
-29.78658485,3.226516724,,,
-29.65974426,3.226569891,,,
-29.59246254,3.234018326,,,
-29.49560547,3.237774134,,,
-29.42424202,3.263411045,,,
-29.32803726,3.286976099,,,
-29.22895432,3.289653063,,,
-29.1648922,3.295337915,,,
-29.078022,3.296437502,,,
-29.00041389,3.299283743,,,
-28.89200592,3.312028885,,,
-28.79151726,3.326028347,,,
-28.71836281,3.356801033,,,
-28.63292122,3.375498056,,,
-28.55245399,3.367157459,,,
-28.47217178,3.370775461,,,
-28.37845039,3.383288622,,,
-28.28589058,3.390011072,,,
-28.19942474,3.413886547,,,
-28.10993195,3.436653137,,,
-28.01862717,3.438949823,,,
-27.95733452,3.444673777,,,
-27.85657501,3.456579685,,,
-27.80925941,3.460091114,,,
-27.76619911,3.458242416,,,
-27.70268631,3.459429979,,,
-27.57239914,3.497620106,,,
-27.48819542,3.507073641,,,
-27.40208054,3.517320871,,,
-27.29664803,3.541671038,,,
-27.22181892,3.525213003,,,
-27.12353706,3.526214123,,,
-27.04743767,3.530226707,,,
-26.94320869,3.548237324,,,
-26.8723278,3.56867981,,,
-26.78944016,3.579850912,,,
-26.73337746,3.580473423,,,
-26.6103344,3.581728935,,,
-26.551548,3.593476295,,,
-26.42815781,3.595748901,,,
-26.37914848,3.599519491,,,
-26.26798058,3.612469912,,,
-26.20735359,3.618070841,,,
-26.06847572,3.630775452,,,
-26.00398445,3.643408775,,,
-25.89748764,3.653082371,,,
-25.81892967,3.658925772,,,
-25.69466972,3.673453569,,,
-25.65594673,3.680495262,,,
-25.5497303,3.688827991,,,
-25.4934864,3.703085184,,,
-25.35733414,3.699842215,,,
-25.30948639,3.708493948,,,
-25.2069664,3.723035097,,,
-25.11343575,3.715783596,,,
-25.02202415,3.716592789,,,
-24.91286659,3.738436222,,,
-24.84029579,3.746604204,,,
-24.75664139,3.743353605,,,
-24.66662598,3.742114067,,,
-24.60014915,3.754741669,,,
-24.50444794,3.756875038,,,
-24.41018867,3.754866123,,,
-24.3052597,3.774129629,,,
-24.21452141,3.784641504,,,
-24.1380024,3.794231892,,,
-24.05697632,3.793253183,,,
-23.98027229,3.792198181,,,
-23.8765049,3.792889595,,,
-23.77383232,3.803183079,,,
-23.68839264,3.833056927,,,
-23.60116005,3.831067801,,,
-23.53005219,3.815425634,,,
-23.43052864,3.814790249,,,
-23.37536621,3.82354188,,,
-23.25556183,3.835891485,,,
-23.17737389,3.846770525,,,
-23.0594635,3.864048719,,,
-22.99320412,3.864854813,,,
-22.89333534,3.861494064,,,
-22.83772469,3.86267972,,,
-22.71865463,3.863611221,,,
-22.65896416,3.87602663,,,
-22.55252647,3.883915186,,,
-22.46801567,3.884241819,,,
-22.3753109,3.888296127,,,
-22.28800774,3.902948141,,,
-22.20066261,3.905186415,,,
-22.10644913,3.913824558,,,
-22.01915741,3.920196056,,,
-21.91651535,3.924488068,,,
-21.85273361,3.926817417,,,
-21.74260902,3.939555407,,,
-21.64981842,3.945646524,,,
-21.5567646,3.938457489,,,
-21.48087692,3.955652952,,,
-21.37958527,3.966018915,,,
-21.31901741,3.964885235,,,
-21.21705437,3.971078873,,,
-21.13705063,3.973392487,,,
-21.05369377,3.982140541,,,
-20.960186,3.989614487,,,
-20.86717033,3.993493795,,,
-20.82070541,3.992233753,,,
-20.69441605,3.997590542,,,
-20.62425041,4.005448341,,,
-20.49723625,4.008261204,,,
-20.43619347,4.023319244,,,
-20.33375359,4.028962612,,,
-20.28711128,4.033193588,,,
-20.16154671,4.03567934,,,
-20.09021187,4.042719841,,,
-19.96050072,4.058677673,,,
-19.88267899,4.06578207,,,
-19.80816269,4.076816082,,,
-19.71084213,4.075808048,,,
-19.64287186,4.062482357,,,
-19.56440163,4.084928989,,,
-19.44518089,4.094584465,,,
-19.36281013,4.105674267,,,
-19.26299286,4.113248348,,,
-19.18129539,4.126005173,,,
-19.10359383,4.13939476,,,
-19.02584648,4.119586945,,,
-18.93517876,4.117925644,,,
-18.85287857,4.117293358,,,
-18.72544479,4.135223389,,,
-18.65085602,4.15941143,,,
-18.52888489,4.16875124,,,
-18.48563766,4.171431541,,,
-18.39062119,4.171712399,,,
-18.31223106,4.174856663,,,
-18.21485138,4.179335594,,,
-18.14966774,4.19391489,,,
-18.04469109,4.196193695,,,
-17.95067978,4.207125664,,,
-17.87088966,4.21071291,,,
-17.77581596,4.219526291,,,
-17.7169838,4.220306396,,,
-17.59482384,4.228193283,,,
-17.52700806,4.233882904,,,
-17.41902161,4.246006966,,,
-17.34096527,4.251526833,,,
-17.23489189,4.257061481,,,
-17.1603775,4.264043808,,,
-17.06655502,4.271514893,,,
-16.99216461,4.273888588,,,
-16.86918068,4.298227787,,,
-16.81934929,4.290037155,,,
-16.71615982,4.304013729,,,
-16.63993454,4.306428909,,,
-16.518013,4.313015461,,,
-16.46298409,4.320140362,,,
-16.3632164,4.330897808,,,
-16.25920868,4.34016943,,,
-16.20329285,4.343366623,,,
-16.07139778,4.352521896,,,
-16.01283646,4.36597681,,,
-15.90763664,4.378988266,,,
-15.8233242,4.379166126,,,
-15.74738693,4.382342339,,,
-15.64014721,4.38388443,,,
-15.5764637,4.397816658,,,
-15.43544769,4.401829243,,,
-15.37086487,4.420347691,,,
-15.27148342,4.424725533,,,
-15.21035767,4.437640667,,,
-15.12780571,4.441722393,,,
-15.05089664,4.428659916,,,
-14.9405098,4.458806992,,,
-14.75340557,4.474435806,,,
-14.66539097,4.494030952,,,
-14.59120274,4.478209496,,,
-14.59103107,4.476282597,,,
-14.50787926,4.479824066,,,
-14.41151142,4.474988461,,,
-14.27255535,4.4982934,,,
-14.19264984,4.499107361,,,
-14.08882236,4.515765667,,,
-14.00814629,4.529845238,,,
-13.91780567,4.537594795,,,
-13.83888435,4.546397686,,,
-13.73462009,4.555267334,,,
-13.67913532,4.554149628,,,
-13.57222939,4.56235218,,,
-13.4963522,4.566991329,,,
-13.41717911,4.569932461,,,
-13.28528595,4.579111576,,,
-13.22975636,4.584999084,,,
-13.12030315,4.596582413,,,
-13.05217457,4.597516537,,,
-12.96339035,4.601109982,,,
-12.89896297,4.591176033,,,
-12.7881279,4.609268665,,,
-12.71922112,4.619993687,,,
-12.61282158,4.603920937,,,
-12.53816605,4.60011673,,,
-12.41638947,4.612426758,,,
-12.3966217,4.633025169,,,
-12.25726891,4.637397289,,,
-12.19507122,4.63579607,,,
-12.10656738,4.650015354,,,
-12.03077507,4.660375595,,,
-11.91240406,4.66296339,,,
-11.83820248,4.664188385,,,
-11.74253368,4.663371563,,,
-11.68423176,4.662797451,,,
-11.62923336,4.655014515,,,
-11.53808498,4.647648335,,,
-11.46797848,4.640726566,,,
-11.34234428,4.652122498,,,
-11.29590797,4.658797264,,,
-11.16860771,4.660197735,,,
-11.12320805,4.658798218,,,
-11.0066824,4.668680191,,,
-10.9677763,4.665584087,,,
-10.86873245,4.662147045,,,
-10.79029655,4.654742241,,,
-10.70748425,4.645654678,,,
-10.61905479,4.65118742,,,
-10.54297161,4.666678905,,,
-10.474617,4.646887302,,,
-10.36335468,4.641326427,,,
-10.31675911,4.639317513,,,
-10.19039822,4.646579266,,,
-10.12360954,4.638800621,,,
