field.pose.position.x,field.pose.position.y,,,,
-82.26940918,-11.25495243,,,,
-82.26998901,-11.15051651,,,,
-82.22636414,-11.07423782,,,,
-82.20966339,-10.99736404,,,,
-82.21668243,-10.90750313,,,,
-82.20656586,-10.82430077,,,,
-82.19702148,-10.75909901,,,,
-82.17353058,-10.66270638,,,,
-82.14292145,-10.56246471,,,,
-82.13104248,-10.46743965,,,,
-82.11758423,-10.39837837,,,,
-82.12046814,-10.340312,,,,
-82.08840179,-10.25230217,,,,
-82.07511902,-10.16409683,,,,
-82.05123138,-10.07590866,,,,
-82.04286194,-9.997265816,,,,
-82.03366089,-9.918732643,,,,
-82.00234222,-9.836025238,,,,
-81.99131775,-9.77107048,,,,
-81.96863556,-9.692369461,,,,
-81.98436737,-9.616866112,,,,
-81.93692017,-9.527344704,,,,
-81.93070984,-9.451340675,,,,
-81.90473938,-9.363646507,,,,
-81.86154938,-9.269365311,,,,
-81.8374176,-9.179931641,,,,
-81.82038116,-9.095048904,,,,
-81.79139709,-9.013067245,,,,
-81.79236603,-8.947309494,,,,
-81.73825836,-8.862859726,,,,
-81.72693634,-8.786655426,,,,
-81.7130661,-8.711448669,,,,
-81.68471527,-8.634999275,,,,
-81.69280243,-8.566867828,,,,
-81.65235901,-8.480714798,,,,
-81.62003326,-8.398901939,,,,
-81.59913635,-8.307391167,,,,
-81.57951355,-8.238578796,,,,
-81.55323029,-8.18103981,,,,
-81.54116821,-8.10696125,,,,
-81.50820923,-8.030715942,,,,
-81.47360229,-7.94834137,,,,
-81.44376373,-7.857830048,,,,
-81.40113068,-7.774308205,,,,
-81.37484741,-7.699174881,,,,
-81.35250854,-7.620998383,,,,
-81.3398056,-7.550307751,,,,
-81.27799988,-7.472756863,,,,
-81.27101898,-7.396984577,,,,
-81.22599792,-7.317079544,,,,
-81.20775604,-7.234666824,,,,
-81.14611816,-7.154190063,,,,
-81.11989594,-7.071358204,,,,
-81.11503601,-7.005439281,,,,
-81.05129242,-6.933220387,,,,
-81.04137421,-6.864927292,,,,
-81.0059433,-6.78493166,,,,
-80.93759155,-6.698638916,,,,
-80.90022278,-6.623448849,,,,
-80.86842346,-6.550132275,,,,
-80.88887024,-6.477965355,,,,
-80.84681702,-6.413038731,,,,
-80.79610443,-6.354198456,,,,
-80.76507568,-6.275161743,,,,
-80.73044586,-6.198375225,,,,
-80.69894409,-6.14567852,,,,
-80.6374054,-6.073437691,,,,
-80.6271286,-5.998905659,,,,
-80.57377625,-5.917304516,,,,
-80.52763367,-5.849278927,,,,
-80.50300598,-5.781950951,,,,
-80.4437027,-5.714074612,,,,
-80.41345215,-5.639285564,,,,
-80.39092255,-5.592615128,,,,
-80.3573761,-5.528521538,,,,
-80.29660797,-5.45293951,,,,
-80.28663635,-5.377273083,,,,
-80.21134949,-5.299394608,,,,
-80.13696289,-5.214179039,,,,
-80.09217072,-5.150759697,,,,
-80.05396271,-5.077311993,,,,
-80.01189423,-4.996232986,,,,
-79.97788239,-4.954312801,,,,
-79.91542816,-4.899057388,,,,
-79.87054443,-4.83835125,,,,
-79.8224411,-4.75983429,,,,
-79.7607193,-4.674058914,,,,
-79.73374939,-4.61071825,,,,
-79.66390991,-4.532857895,,,,
-79.64649963,-4.481922627,,,,
-79.57855988,-4.417986393,,,,
-79.5098877,-4.349257946,,,,
-79.46994019,-4.291400433,,,,
-79.45721436,-4.225570202,,,,
-79.39173126,-4.179432392,,,,
-79.3273468,-4.119695187,,,,
-79.25637817,-4.043723583,,,,
-79.21630859,-3.979276896,,,,
-79.17332459,-3.929895163,,,,
-79.1238327,-3.873010874,,,,
-79.07928467,-3.808312178,,,,
-79.02748871,-3.745769262,,,,
-78.96864319,-3.676089287,,,,
-78.89971924,-3.614565849,,,,
-78.87543488,-3.572861195,,,,
-78.79425049,-3.500914574,,,,
-78.76392365,-3.443589926,,,,
-78.66925812,-3.368503332,,,,
-78.62081146,-3.300617456,,,,
-78.53316498,-3.233184338,,,,
-78.49697876,-3.180556297,,,,
-78.44228363,-3.128178597,,,,
-78.37872314,-3.078423738,,,,
-78.33314514,-3.035219431,,,,
-78.26089478,-2.97775197,,,,
-78.2026062,-2.916640759,,,,
-78.15258789,-2.865906,,,,
-78.07736206,-2.801154375,,,,
-78.02562714,-2.745228291,,,,
-77.96073151,-2.693200111,,,,
-77.9336853,-2.65047431,,,,
-77.84049988,-2.595465422,,,,
-77.80774689,-2.54042244,,,,
-77.70037079,-2.47181344,,,,
-77.62978363,-2.428992987,,,,
-77.56587219,-2.384965897,,,,
-77.52411652,-2.338378906,,,,
-77.46844482,-2.294319868,,,,
-77.39485168,-2.233729839,,,,
-77.3323288,-2.170336723,,,,
-77.26662445,-2.119180202,,,,
-77.17732239,-2.058853865,,,,
-77.11450958,-2.017212629,,,,
-77.05725861,-1.979025602,,,,
-76.98954773,-1.942115068,,,,
-76.94783783,-1.899882436,,,,
-76.85415649,-1.840085387,,,,
-76.79463196,-1.796141863,,,,
-76.69815063,-1.73565352,,,,
-76.63569641,-1.683794141,,,,
-76.55566406,-1.637122989,,,,
-76.52371979,-1.599632502,,,,
-76.43793488,-1.564952493,,,,
-76.36753082,-1.507417917,,,,
-76.30888367,-1.476740956,,,,
-76.22148895,-1.425296068,,,,
-76.15439606,-1.355654716,,,,
-76.08467865,-1.319031239,,,,
-76.03549957,-1.303467631,,,,
-75.97463989,-1.278507113,,,,
-75.91173553,-1.248856068,,,,
-75.84024811,-1.208520412,,,,
-75.76545715,-1.152490854,,,,
-75.68236542,-1.098411679,,,,
-75.59919739,-1.056022882,,,,
-75.51218414,-1.017681122,,,,
-75.43677521,-0.965758264,,,,
-75.35638428,-0.926220894,,,,
-75.30023956,-0.902075171,,,,
-75.20326996,-0.86332655,,,,
-75.1403656,-0.820545197,,,,
-75.06739807,-0.788031995,,,,
-74.98397827,-0.760800064,,,,
-74.91030884,-0.723702312,,,,
-74.82512665,-0.673615098,,,,
-74.77592468,-0.638136983,,,,
-74.69470978,-0.607043564,,,,
-74.60997009,-0.572967172,,,,
-74.54309845,-0.547357202,,,,
-74.44519806,-0.523356736,,,,
-74.36956787,-0.482088298,,,,
-74.31049347,-0.454109609,,,,
-74.24791718,-0.427538902,,,,
-74.14660645,-0.395298094,,,,
-74.08280945,-0.348608732,,,,
-73.99237061,-0.323306322,,,,
-73.93784332,-0.300951153,,,,
-73.85925293,-0.279571235,,,,
-73.77706909,-0.248926476,,,,
-73.69605255,-0.222217366,,,,
-73.61206055,-0.193720117,,,,
-73.52233887,-0.147279352,,,,
-73.4449234,-0.1259159,,,,
-73.38370514,-0.107171722,,,,
-73.31438446,-0.085579216,,,,
-73.22605133,-0.057695676,,,,
-73.15139771,-0.044639233,,,,
-73.06214905,-0.012820631,,,,
-72.97737885,0.03790823,,,,
-72.90415192,0.037486561,,,,
-72.82232666,0.071519658,,,,
-72.77146912,0.085173927,,,,
-72.68386841,0.098429717,,,,
-72.63495636,0.109893218,,,,
-72.51356506,0.134983122,,,,
-72.42179108,0.152633309,,,,
-72.32640076,0.18456842,,,,
-72.24201202,0.221534267,,,,
-72.17411041,0.253251761,,,,
-72.09380341,0.268904984,,,,
-72.01665497,0.279411912,,,,
-71.94411469,0.291103899,,,,
-71.84911346,0.306094825,,,,
-71.75675964,0.323248148,,,,
-71.67238617,0.350436717,,,,
-71.59686279,0.36964187,,,,
-71.52672577,0.380525798,,,,
-71.44763947,0.39443785,,,,
-71.37152863,0.415770173,,,,
-71.28203583,0.432276279,,,,
-71.18651581,0.451848149,,,,
-71.08772278,0.461341798,,,,
-70.99407196,0.462482542,,,,
-70.9230423,0.481247127,,,,
-70.8610611,0.493896604,,,,
-70.78153229,0.504884601,,,,
-70.67765045,0.521126091,,,,
-70.58473206,0.527131438,,,,
-70.49972534,0.545631588,,,,
-70.41667938,0.561367452,,,,
-70.3445816,0.567724824,,,,
-70.23933411,0.570558131,,,,
-70.1391449,0.58811754,,,,
-70.05773163,0.619274735,,,,
-69.96670532,0.619075596,,,,
-69.87321472,0.617621779,,,,
-69.83221436,0.6282745,,,,
-69.73018646,0.648120582,,,,
-69.63639832,0.645850837,,,,
-69.56539917,0.656114101,,,,
-69.4651413,0.66356355,,,,
-69.37256622,0.675854862,,,,
-69.29294586,0.68312043,,,,
-69.19976807,0.687148392,,,,
-69.10754395,0.694624364,,,,
-69.03018951,0.706513107,,,,
-68.91902924,0.712993085,,,,
-68.87785339,0.705690205,,,,
-68.76953125,0.708724856,,,,
-68.67961884,0.708078623,,,,
-68.56732941,0.719495952,,,,
-68.49905396,0.727430761,,,,
-68.42635345,0.744616568,,,,
-68.33959198,0.7281937,,,,
-68.25203705,0.738371074,,,,
-68.16959381,0.746929407,,,,
-68.0877533,0.744642615,,,,
-68.00500488,0.740248382,,,,
-67.8874588,0.762431622,,,,
-67.80833435,0.763667941,,,,
-67.72219086,0.767888188,,,,
-67.63807678,0.771832347,,,,
-67.55084991,0.764226079,,,,
-67.46738434,0.770022631,,,,
-67.39925385,0.769927144,,,,
-67.29299927,0.766981363,,,,
-67.20583344,0.768863022,,,,
-67.11270142,0.761918247,,,,
-67.03499603,0.774666727,,,,
-66.96281433,0.782612145,,,,
-66.88224792,0.768934011,,,,
-66.79723358,0.766035199,,,,
-66.70254517,0.770120203,,,,
-66.60596466,0.776953697,,,,
-66.52275085,0.771094322,,,,
-66.40538025,0.768370569,,,,
-66.32765961,0.777225971,,,,
-66.24137878,0.772493362,,,,
-66.17931366,0.766015291,,,,
-66.08959198,0.764127254,,,,
-66.00298309,0.753979802,,,,
-65.92888641,0.752306104,,,,
-65.86303711,0.74031502,,,,
-65.76239777,0.743017972,,,,
-65.6678772,0.732089818,,,,
-65.57289886,0.746597111,,,,
-65.47493744,0.759943187,,,,
-65.37501526,0.753130436,,,,
-65.30912018,0.743236125,,,,
-65.20119476,0.740011752,,,,
-65.11079407,0.731846452,,,,
-65.00432587,0.739052296,,,,
-64.93847656,0.727874577,,,,
-64.82180023,0.725641429,,,,
-64.75975037,0.715630233,,,,
-64.66660309,0.714027166,,,,
-64.59165192,0.701479614,,,,
-64.47377777,0.70985955,,,,
-64.38725281,0.717208207,,,,
-64.2983551,0.689637482,,,,
-64.2212677,0.675242484,,,,
-64.11478424,0.68386209,,,,
-64.03838348,0.675326526,,,,
-63.93225861,0.677310526,,,,
-63.85191727,0.66175431,,,,
-63.76106644,0.655434847,,,,
-63.68103409,0.644118071,,,,
-63.58695221,0.640018642,,,,
-63.52296066,0.623939335,,,,
-63.19284058,0.618670881,,,,
-63.14221191,0.619263172,,,,
-63.04026413,0.607561469,,,,
-62.97131729,0.599289,,,,
-62.87044525,0.600686431,,,,
-62.78728104,0.589918256,,,,
-62.68613434,0.58569783,,,,
-62.58678818,0.574280322,,,,
-62.50009918,0.566460073,,,,
-62.43307495,0.555731177,,,,
-62.33304596,0.559547365,,,,
-62.26021957,0.548039496,,,,
-62.12597656,0.554150462,,,,
-62.07280731,0.553463101,,,,
-61.98884964,0.552530408,,,,
-61.90334702,0.528321326,,,,
-61.79930115,0.516346693,,,,
-61.71363831,0.511747122,,,,
-61.62070847,0.50761044,,,,
-61.52853775,0.504734397,,,,
-61.44530487,0.503909051,,,,
-61.3614502,0.493508369,,,,
-61.27778244,0.478641629,,,,
-61.19498062,0.468723804,,,,
-61.08405685,0.461631477,,,,
-61.02012253,0.459293216,,,,
-60.90643692,0.474211335,,,,
-60.79942703,0.483795404,,,,
-60.70159912,0.474602133,,,,
-60.61780167,0.475969732,,,,
-60.55336761,0.46217975,,,,
-60.44041443,0.446910918,,,,
-60.37171173,0.455624014,,,,
-60.29337692,0.457080245,,,,
-60.20779419,0.444803208,,,,
-60.1220932,0.423042297,,,,
-60.03785706,0.435059816,,,,
-59.94797897,0.429980874,,,,
-59.82619095,0.425180465,,,,
-59.76265717,0.426514149,,,,
-59.6808815,0.423420101,,,,
-59.6030159,0.415578574,,,,
-59.52296448,0.405452579,,,,
-59.43965912,0.413994044,,,,
-59.34634018,0.424761981,,,,
-59.27637863,0.41023764,,,,
-59.17726898,0.40271914,,,,
-59.10336304,0.381141394,,,,
-59.01695251,0.392697513,,,,
-58.94041824,0.402827054,,,,
-58.84347534,0.38802278,,,,
-58.74786377,0.396564513,,,,
-58.65983582,0.40514642,,,,
-58.57646179,0.418429643,,,,
-58.50810242,0.406700969,,,,
-58.39387131,0.393701434,,,,
-58.31540298,0.385619283,,,,
-58.22111511,0.388517886,,,,
-58.14323044,0.3976928,,,,
-58.05512619,0.422703326,,,,
-57.98081589,0.404341042,,,,
-57.89477539,0.398214757,,,,
-57.80429459,0.407047659,,,,
-57.70457459,0.414791018,,,,
-57.62812424,0.415243477,,,,
-57.54208755,0.419108838,,,,
-57.45539093,0.419291675,,,,
-57.35414886,0.414301604,,,,
-57.29161072,0.415570915,,,,
-57.18790054,0.424584061,,,,
-57.09976578,0.419427663,,,,
-57.00847626,0.436655045,,,,
-56.92971802,0.448456258,,,,
-56.83328247,0.446964294,,,,
-56.75481796,0.448474258,,,,
-56.67487335,0.448587984,,,,
-56.58670044,0.448055863,,,,
-56.51355743,0.452562153,,,,
-56.4175911,0.456229657,,,,
-56.35033798,0.456903815,,,,
-56.25457001,0.470039338,,,,
-56.16039658,0.476699293,,,,
-56.06249237,0.478779316,,,,
-55.9764061,0.491260409,,,,
-55.89304352,0.503602564,,,,
-55.81465912,0.507033229,,,,
-55.73509979,0.502245843,,,,
-55.66736984,0.485708326,,,,
-55.50209045,0.513675034,,,,
-55.3195343,0.535414636,,,,
-55.24073792,0.529358685,,,,
-55.16504288,0.530331373,,,,
-55.08024597,0.530099094,,,,
-54.96902084,0.541915655,,,,
-54.89387512,0.568646848,,,,
-54.79935074,0.581575871,,,,
-54.73823929,0.573663473,,,,
-54.65343094,0.569138825,,,,
-54.55010605,0.570691288,,,,
-54.46629715,0.586482167,,,,
-54.38143921,0.608744442,,,,
-54.27018356,0.616392076,,,,
-54.1713295,0.627363741,,,,
-54.1217308,0.63082099,,,,
-54.04394913,0.630041003,,,,
-53.92852402,0.647224367,,,,
-53.84416199,0.651040196,,,,
-53.73799133,0.647833705,,,,
-53.657444,0.668545127,,,,
-53.58217239,0.686120987,,,,
-53.49653244,0.697082758,,,,
-53.41787338,0.690224528,,,,
-53.31436157,0.709696233,,,,
-53.23608398,0.712607026,,,,
-53.12639618,0.736048877,,,,
-53.05277252,0.756649256,,,,
-52.95046616,0.750838161,,,,
-52.87402725,0.750875294,,,,
-52.7902565,0.75784421,,,,
-52.71142197,0.761629641,,,,
-52.60122299,0.774559617,,,,
-52.52862549,0.792907119,,,,
-52.42864609,0.809864461,,,,
-52.34484863,0.805779397,,,,
-52.25930023,0.813306034,,,,
-52.17726135,0.818704069,,,,
-52.08485794,0.833493948,,,,
-52.00080872,0.843179047,,,,
-51.91247177,0.844679534,,,,
-51.82231522,0.838029683,,,,
-51.71933746,0.86775887,,,,
-51.64258194,0.88581264,,,,
-51.56689072,0.885929108,,,,
-51.47864532,0.884039819,,,,
-51.39373779,0.878509045,,,,
-51.30086899,0.896772981,,,,
-51.2024231,0.92010206,,,,
-51.11565781,0.941281319,,,,
-51.00946808,0.941396952,,,,
-50.93448639,0.947799802,,,,
-50.84865189,0.952620029,,,,
-50.7638092,0.963363171,,,,
-50.68176651,0.974978924,,,,
-50.59399796,0.986213088,,,,
-50.49810791,1.006644249,,,,
-50.39999771,1.027600765,,,,
-50.24356842,1.021729708,,,,
-50.06934357,1.011319995,,,,
-49.96530533,1.025862098,,,,
-49.85650253,1.057019234,,,,
-49.78238297,1.046168685,,,,
-49.69212341,1.065785289,,,,
-49.62782669,1.069833636,,,,
-49.53028107,1.079821944,,,,
-49.44051361,1.091077209,,,,
-49.3399086,1.101973534,,,,
-49.26298141,1.109992146,,,,
-49.16973877,1.11861968,,,,
-49.08335876,1.125995398,,,,
-49.00864029,1.126727819,,,,
-48.92354965,1.118392944,,,,
-48.82271194,1.164224029,,,,
-48.73127747,1.164559364,,,,
-48.611866,1.172423005,,,,
-48.57229614,1.187673926,,,,
-48.45941162,1.195436835,,,,
-48.40297699,1.196935058,,,,
-48.27909851,1.202724934,,,,
-48.21380997,1.238777995,,,,
-48.11378098,1.232352495,,,,
-48.01542282,1.243789554,,,,
-47.91463852,1.284790874,,,,
-47.84898758,1.263115406,,,,
-47.76764297,1.276094437,,,,
-47.67900467,1.295696139,,,,
-47.59352112,1.299962759,,,,
-47.51358795,1.294875979,,,,
-47.40215302,1.29955864,,,,
-47.30973816,1.321024179,,,,
-47.23289871,1.308736444,,,,
-47.1568985,1.328648925,,,,
-47.04572296,1.339615703,,,,
-46.98548126,1.345408201,,,,
-46.88191605,1.351667404,,,,
-46.80984116,1.359024525,,,,
-46.71093369,1.369085193,,,,
-46.64598465,1.373194695,,,,
-46.53406525,1.392628908,,,,
-46.46453094,1.405509114,,,,
-46.34615707,1.418665051,,,,
-46.27865219,1.424553871,,,,
-46.16849518,1.431127071,,,,
-46.10583878,1.43736589,,,,
-45.99966812,1.455259442,,,,
-45.92757797,1.469892144,,,,
-45.8241272,1.469547629,,,,
-45.73552704,1.482297421,,,,
-45.64998627,1.493967056,,,,
-45.56183624,1.501429677,,,,
-45.47480392,1.526155233,,,,
-45.38434219,1.519037724,,,,
-45.27416992,1.521458745,,,,
-45.20819473,1.531409264,,,,
-45.1032753,1.544180036,,,,
-45.01101685,1.551834226,,,,
-44.92511749,1.565762043,,,,
-44.84508514,1.589317083,,,,
-44.74025345,1.593824506,,,,
-44.65070343,1.596367359,,,,
-44.57040787,1.59834826,,,,
-44.48962402,1.593215704,,,,
-44.39242935,1.610305071,,,,
-44.2889328,1.63367033,,,,
-44.20483017,1.646371841,,,,
-44.12033081,1.652103424,,,,
-44.04000092,1.667372227,,,,
-43.96476364,1.673505545,,,,
-43.85048676,1.670069456,,,,
-43.78046417,1.678175569,,,,
-43.67373276,1.680811644,,,,
-43.58232498,1.702151895,,,,
-43.48829269,1.722899675,,,,
-43.41690445,1.720062494,,,,
-43.35367203,1.690908194,,,,
-43.25115967,1.722909927,,,,
-43.16032028,1.736379147,,,,
-43.06946182,1.745818257,,,,
-42.96897507,1.755276084,,,,
-42.88767624,1.763442874,,,,
-42.80753326,1.775268316,,,,
-42.72862625,1.786010861,,,,
-42.64367294,1.805171728,,,,
-42.54670715,1.79698801,,,,
-42.45307159,1.810116172,,,,
-42.38079071,1.833439469,,,,
-42.29374313,1.835745811,,,,
-42.20122147,1.840419769,,,,
-42.1063385,1.843127131,,,,
-42.015625,1.864078641,,,,
-41.93205261,1.868522644,,,,
-41.81702423,1.883259773,,,,
-41.73453903,1.908709764,,,,
-41.66516495,1.915096641,,,,
-41.56651306,1.907489419,,,,
-41.50307083,1.906104445,,,,
-41.38199997,1.924976707,,,,
-41.31708145,1.943413734,,,,
-41.21671295,1.949929118,,,,
-41.13002014,1.965576053,,,,
-41.03570175,1.961763501,,,,
-40.95312881,1.963118792,,,,
-40.86785507,1.974609137,,,,
-40.76705551,1.994963288,,,,
-40.69410706,2.010351658,,,,
-40.58854675,2.005990744,,,,
-40.5153923,2.014220238,,,,
-40.40739059,2.03445673,,,,
-40.32164383,2.059712887,,,,
-40.25629425,2.060486078,,,,
-40.13953018,2.052250862,,,,
-40.05687332,2.053423643,,,,
-39.97185135,2.072586775,,,,
-39.88119888,2.093340158,,,,
-39.78355026,2.104208231,,,,
-39.68161011,2.126388788,,,,
-39.52553177,2.124755859,,,,
-39.33610153,2.151507616,,,,
-39.25509644,2.157296896,,,,
-39.15098572,2.160937309,,,,
-39.08549118,2.177136183,,,,
-38.98178864,2.189406633,,,,
-38.91701126,2.197602034,,,,
-38.80329132,2.195957899,,,,
-38.73389816,2.209448814,,,,
-38.62362289,2.221683741,,,,
-38.53268051,2.247216702,,,,
-38.46109009,2.240358591,,,,
-38.37958908,2.23375392,,,,
-38.29384995,2.25344038,,,,
-38.20819473,2.270942926,,,,
-38.10799789,2.283658028,,,,
-38.00500488,2.286337614,,,,
-37.91510773,2.291702271,,,,
-37.85681915,2.299122095,,,,
-37.76382828,2.298986435,,,,
-37.68120193,2.295699835,,,,
-37.58266449,2.322762728,,,,
-37.49613571,2.328475952,,,,
-37.40888214,2.344635725,,,,
-37.29020309,2.369144917,,,,
-37.2430954,2.352198839,,,,
-37.14614487,2.365850925,,,,
-37.0633812,2.378591537,,,,
-36.96426392,2.385077477,,,,
-36.88063812,2.398141623,,,,
-36.78721237,2.401410103,,,,
-36.71587753,2.423616648,,,,
-36.61193085,2.418714523,,,,
-36.52869797,2.432250977,,,,
-36.45804977,2.452061415,,,,
-36.34653854,2.452870369,,,,
-36.27500534,2.461496592,,,,
-36.17205811,2.467650175,,,,
-36.08134842,2.479920626,,,,
-35.99141693,2.485375643,,,,
-35.92298508,2.495416164,,,,
-35.82370377,2.50077796,,,,
-35.74131012,2.510403633,,,,
-35.65164185,2.515466213,,,,
-35.5567131,2.529978037,,,,
-35.46559525,2.542107344,,,,
-35.39386749,2.544755936,,,,
-35.27036667,2.557871342,,,,
-35.20729446,2.566040516,,,,
-35.1189003,2.577994108,,,,
-34.94527435,2.593080521,,,,
-34.84350967,2.597173214,,,,
-34.74230957,2.599874735,,,,
-34.6620903,2.624147892,,,,
-34.58224869,2.644872189,,,,
-34.49422455,2.645686388,,,,
-34.40557098,2.665497303,,,,
-34.31617737,2.666429758,,,,
-34.23453522,2.672837973,,,,
-34.14247513,2.679428816,,,,
-34.06942749,2.68983674,,,,
-33.97293854,2.692918301,,,,
-33.89050674,2.687124252,,,,
-33.79480743,2.699199677,,,,
-33.69599915,2.707652569,,,,
-33.61308289,2.735099554,,,,
-33.52013016,2.75538373,,,,
-33.43871689,2.759763479,,,,
-33.35708237,2.757894993,,,,
-33.28155899,2.770131588,,,,
-33.17657852,2.782025099,,,,
-33.09898376,2.800113678,,,,
-32.98334885,2.801024675,,,,
-32.90419388,2.808678865,,,,
-32.80959702,2.819549799,,,,
-32.74137497,2.82407856,,,,
-32.64256668,2.825073481,,,,
-32.55744171,2.842434645,,,,
-32.48180008,2.869767904,,,,
-32.36888504,2.856760263,,,,
-32.28604889,2.862745285,,,,
-32.20299912,2.868120909,,,,
-32.12326431,2.872292757,,,,
-32.03884125,2.886997223,,,,
-31.94682884,2.907003641,,,,
-31.85292053,2.919743299,,,,
-31.75504494,2.941606045,,,,
-31.66791344,2.939235449,,,,
-31.57683945,2.945069313,,,,
-31.49698448,2.953054428,,,,
-31.41994095,2.942028761,,,,
-31.32382965,2.969316006,,,,
-31.22758293,2.988982916,,,,
-31.13452339,3.002799273,,,,
-31.04167557,3.018346071,,,,
-30.98088837,3.030661345,,,,
-30.85963249,3.034785986,,,,
-30.7976265,3.033871889,,,,
-30.69244385,3.048474312,,,,
-30.61186218,3.049916029,,,,
-30.49443436,3.067873478,,,,
-30.43782043,3.076655149,,,,
-30.32585716,3.085379362,,,,
-30.26531982,3.103441715,,,,
-30.180933,3.105272055,,,,
-30.07728004,3.117757559,,,,
-30.01768303,3.123117924,,,,
-29.89183998,3.136328459,,,,
-29.80960846,3.150850534,,,,
-29.72531128,3.144525051,,,,
-29.62064743,3.171213865,,,,
-29.57204247,3.175658464,,,,
-29.47597122,3.182483435,,,,
-29.384758,3.191807508,,,,
-29.28775597,3.20394206,,,,
-29.20511246,3.213193893,,,,
-29.10318947,3.221534967,,,,
-29.0415535,3.230384111,,,,
-28.94220161,3.23827219,,,,
-28.86587524,3.255744696,,,,
-28.78884125,3.250981569,,,,
-28.68632889,3.259294987,,,,
-28.57043457,3.26857996,,,,
-28.49777412,3.288562059,,,,
-28.40005875,3.295292377,,,,
-28.35648346,3.297421932,,,,
-28.2614975,3.297538519,,,,
-28.15522957,3.304021835,,,,
-28.06243324,3.332913637,,,,
-27.94774437,3.349948406,,,,
-27.87148857,3.370141029,,,,
-27.76958466,3.37981534,,,,
-27.71440887,3.372934818,,,,
-27.61963654,3.364719152,,,,
-27.51550102,3.386146784,,,,
-27.41775322,3.403081656,,,,
-27.32510757,3.411291361,,,,
-27.23706245,3.42214942,,,,
-27.1548214,3.434548378,,,,
-27.0645504,3.446543455,,,,
-26.97805786,3.448846102,,,,
-26.88106155,3.462939739,,,,
-26.80805016,3.470057249,,,,
-26.69552422,3.483590126,,,,
-26.62100792,3.485956192,,,,
-26.53361893,3.492661715,,,,
-26.44498634,3.497969151,,,,
-26.37116051,3.512236595,,,,
-26.26501465,3.522003889,,,,
-26.18813705,3.538925886,,,,
-26.08450127,3.540858746,,,,
-25.98719215,3.539682388,,,,
-25.91489029,3.555853605,,,,
-25.83115768,3.562381268,,,,
-25.74240303,3.565636158,,,,
-25.6474781,3.574206114,,,,
-25.55189133,3.582532644,,,,
-25.46505928,3.595190763,,,,
-25.38726807,3.602925539,,,,
-25.30578041,3.61057353,,,,
-25.20392418,3.624726057,,,,
-25.16047287,3.629817247,,,,
-25.0300312,3.637811899,,,,
-24.95285606,3.642814636,,,,
-24.84951973,3.660976887,,,,
-24.78139687,3.679904699,,,,
-24.69228935,3.700121403,,,,
-24.60190392,3.702336311,,,,
-24.52781677,3.696830034,,,,
-24.44316483,3.689397812,,,,
-24.36227226,3.71327734,,,,
-24.25073433,3.745110512,,,,
-24.1689682,3.735534906,,,,
-24.08817291,3.743472576,,,,
-23.98721504,3.76177001,,,,
-23.9365387,3.766098022,,,,
-23.81054688,3.77280736,,,,
-23.7478447,3.788057566,,,,
-23.63124657,3.790269852,,,,
-23.57049942,3.800579786,,,,
-23.46901703,3.814525604,,,,
-23.3775959,3.825811625,,,,
-23.30104637,3.824517965,,,,
-23.2182827,3.8360672,,,,
-23.10233498,3.844448328,,,,
-23.04466057,3.859166384,,,,
-22.90685272,3.869987249,,,,
-22.85074234,3.889112711,,,,
-22.72821617,3.886847496,,,,
-22.70084763,3.895093679,,,,
-22.56958389,3.894176245,,,,
-22.48881149,3.910989046,,,,
-22.39161873,3.94350028,,,,
-22.31908607,3.936230421,,,,
-22.22215462,3.951233149,,,,
-22.13136482,3.952977419,,,,
-22.04963303,3.955800295,,,,
-21.95368004,3.969958305,,,,
-21.82866097,3.984137058,,,,
-21.76755333,3.997570515,,,,
-21.67138672,4.010313034,,,,
-21.57996941,4.014200211,,,,
-21.50620079,4.02496624,,,,
-21.40493584,4.032541752,,,,
-21.33955574,4.033000469,,,,
-21.23110962,4.048058033,,,,
-21.14592171,4.060470581,,,,
-21.05085564,4.073112488,,,,
-20.95996094,4.096144199,,,,
-20.8876915,4.090052128,,,,
-20.80874634,4.076267719,,,,
-20.7089386,4.111303806,,,,
-20.62497902,4.10461998,,,,
-20.54377174,4.097186089,,,,
-20.45495796,4.128695011,,,,
-20.35416603,4.14071703,,,,
-20.29618835,4.144618988,,,,
-20.16704369,4.151445866,,,,
-20.11803436,4.165730476,,,,
-20.00188255,4.172353745,,,,
-19.95209694,4.186318398,,,,
-19.84713936,4.19383049,,,,
-19.76797485,4.204173565,,,,
-19.64555931,4.217316628,,,,
-19.57602882,4.237472057,,,,
-19.47774506,4.234021187,,,,
-19.41402435,4.254709244,,,,
-19.30845261,4.256047726,,,,
-19.23830032,4.269171715,,,,
-19.09780693,4.282056808,,,,
-19.04932213,4.300330162,,,,
-18.93069839,4.309182644,,,,
-18.87748337,4.315369129,,,,
-18.75721931,4.320186138,,,,
-18.68722153,4.325849533,,,,
-18.55516815,4.335984707,,,,
-18.49755859,4.351119518,,,,
-18.38643456,4.369740963,,,,
-18.32663345,4.372391701,,,,
-18.23921013,4.377949238,,,,
-18.15617752,4.390882015,,,,
-18.05989075,4.398944855,,,,
-17.96357346,4.406848431,,,,
-17.91721153,4.419527531,,,,
-17.8459034,4.416333675,,,,
-17.78814316,4.416651726,,,,
-17.67865181,4.438024044,,,,
